"Time (s)","Pressure (hPa)"
3.432296323E1,1.007637817E3
3.436296250E1,1.007609985E3
3.440296588E1,1.007621033E3
3.444295937E1,1.007623779E3
3.448295937E1,1.007620605E3
3.452296510E1,1.007615967E3
3.456297375E1,1.007601685E3
3.460295906E1,1.007569641E3
3.464295916E1,1.007569824E3
3.468296713E1,1.007587463E3
3.472296146E1,1.007587463E3
3.476297005E1,1.007589600E3
3.480296203E1,1.007573242E3
3.484295880E1,1.007541748E3
3.488296255E1,1.007525391E3
3.492296401E1,1.007557068E3
3.496297062E1,1.007497986E3
3.500296604E1,1.007523926E3
3.504296422E1,1.007524536E3
3.508297484E1,1.007614868E3
3.512296068E1,1.007503540E3
3.516295984E1,1.007553894E3
3.520296177E1,1.007553894E3
3.524296068E1,1.007522217E3
3.528296229E1,1.007551331E3
3.532296120E1,1.007548157E3
3.536296208E1,1.007571716E3
3.540296291E1,1.007511169E3
3.544296291E1,1.007534363E3
3.548296172E1,1.007473572E3
3.552296437E1,1.007510559E3
3.556296416E1,1.007489319E3
3.560296359E1,1.007491821E3
3.564296239E1,1.007491394E3
3.568295849E1,1.007493347E3
3.572296068E1,1.007515015E3
3.576296578E1,1.007470154E3
3.580296380E1,1.007482727E3
3.584296302E1,1.007427429E3
3.588296318E1,1.007488037E3
3.592296234E1,1.007485474E3
3.596296198E1,1.007479919E3
3.600296041E1,1.007469543E3
3.604296323E1,1.007458923E3
3.608295911E1,1.007505676E3
3.612295922E1,1.007454041E3
3.616296364E1,1.007424255E3
3.620296354E1,1.007392578E3
3.624296958E1,1.007388123E3
3.628296260E1,1.007397888E3
3.632296161E1,1.007373901E3
3.636296344E1,1.007384521E3
3.640296312E1,1.007353271E3
3.644296276E1,1.007347351E3
3.648296323E1,1.007342041E3
3.652296786E1,1.007350098E3
3.656296088E1,1.007351379E3
3.660296244E1,1.007351990E3
