"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.083634520E-1,9.116056442E0,-2.745763958E-1,3.339184046E0
1.107454310E-1,9.130413055E0,-2.697907388E-1,3.358326674E0
1.131273580E-1,9.159127235E0,-2.739782035E-1,3.358326674E0
1.155093370E-1,9.163912773E0,-2.739782035E-1,3.377469063E0
1.178913160E-1,9.168698311E0,-2.739782035E-1,3.377469063E0
1.202732960E-1,9.173483849E0,-2.739782035E-1,3.367897987E0
1.226552230E-1,9.154341698E0,-2.548356056E-1,3.377469063E0
1.250372020E-1,9.154341698E0,-2.596212626E-1,3.377469063E0
1.274191810E-1,9.154341698E0,-2.596212626E-1,3.367897987E0
1.298011080E-1,9.159127235E0,-2.596212626E-1,3.410968781E0
1.321830870E-1,9.139984131E0,-2.596212626E-1,3.439682484E0
1.345650660E-1,9.139984131E0,-2.644068897E-1,3.468396425E0
1.369469930E-1,9.163912773E0,-2.350948304E-1,3.530609846E0
1.393289730E-1,9.178269386E0,-2.392822653E-1,3.592823267E0
1.417109520E-1,9.202198029E0,-2.578266263E-1,3.664607763E0
1.440929310E-1,9.240483284E0,-2.524427772E-1,3.722035646E0
1.464748580E-1,9.278767586E0,-2.566302419E-1,3.793820381E0
1.488568370E-1,9.312267303E0,-2.464607358E-1,3.793820381E0
1.512388160E-1,9.345767021E0,-2.416750938E-1,3.750749588E0
1.536207430E-1,9.330811501E0,-2.327020019E-1,3.712464333E0
1.560027230E-1,9.321240425E0,-2.231307179E-1,3.621536970E0
1.583847020E-1,9.321240425E0,-2.093719840E-1,3.563511133E0
